"1,002,30";30;"6105-0029";"PANTALLA INTERACTIVA";"IDEAMAX";"R5-600";"PENDIENTE";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"PONER PLACA";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,31";31;"6105-0030";"IMPRESORA (Mayor formato)";"EPSON";"L1300";"UB3Y001662";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,32";32;"6105-0031";"PARLANTES";"LOGITECH";"LS21";"40";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,33";33;"6105-0032";"COMPUTADORA PORTATIL";"DELL";"INSPIRON 14";"778QF32";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,34";34;"6105-0033";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,35";35;"6105-0034";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,36";36;"6105-0035";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,37";37;"6105-0036";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,38";38;"6105-0037";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,39";39;"6105-0038";"MESA METAL MELANINA";"N/I";"N/I";"N/I";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,40";40;"6105-0039";"SWICTH";"ENCORD";"N/I";"N/I";"Bueno";1;1;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,002,41";41;"6105-0040";"SILLA GIRATORIA CON BRAZO";"N/I";"N/I";"N/I";"Bueno";1;1;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,02";2;"6105-0041";"ESTANTE METAL MELAMINA 2 NIVELES";"N/I";"N/I";"N/I";"Bueno";1;1;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,03";3;"6105-0042";"SWITCH 24";"UBIQUITI";"US-24";"1806KFCECDA42EB73-UKWXIH";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,04";4;"6105-0043";"UPS";"CDP";"R-UPR 1008";"170901-3140297";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,05";5;"6105-0044";"UPS";"CDP";"R-UPR 1008";"170901-3140274";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,06";6;"6105-0045";"UPS";"CDP";"R-UPR 1008";"170901-3140299";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,07";7;"6105-0046";"UPS";"CDP";"R-UPR 1008";"170901-3140275";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,08";8;"6105-0047";"UPS";"CDP";"R-UPR 1008";"170901-3140278";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,09";9;"6105-0048";"UPS";"CDP";"R-UPR 1008";"170901-3140273";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,10";10;"6105-0049";"UPS";"CDP";"R-UPR 1008";"170901-3140276";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,11";11;"6105-0050";"UPS";"CDP";"R-UPR 1008";"170901-3140300";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,12";12;"6105-0051";"VIDEO PROYECTOR";"EPSON";"H719A";"WDRF685966L";"Bueno";1;3;0.00;"2024-07-30 10:54:28";"REVISAR FACTURA VER AQUIN PERTENECE";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,13";13;"6105-0052";"VIDEO PROYECTOR";"EPSON";"H552A";"V9TF4Y8519L";"Bueno";1;3;0.00;"2024-07-30 10:54:28";"REVISAR FACTURA VER AQUIN PERTENECE";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,14";14;"6105-0053";"SWITCH 24";"UBIQUITI";"US-24";"1822KFCECDAD3EA12AHRIC1";"Bueno";1;2;0.00;"2024-07-30 10:54:28";"REVISAR FACTURA VER AQUIN PERTENECE";1;1;0;0;0;"NO DADO DE BAJA"
"1,003,15";15;"6105-0054";"AIRE ACONDICIONADO";"YORK";"N/I";"N/I";"Malo";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,16";16;"6105-0055";"UPS";"CDP";"N/I";"2022530";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,17";17;"6105-0056";"UPS";"CDP";"N/I";"2023448";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,18";18;"6105-0057";"UPS";"CDP";"N/I";"202529";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,19";19;"6105-0058";"UPS";"CDP";"N/I";"202349";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,20";20;"6105-0059";"UPS";"CDP";"N/I";"202347";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,21";21;"6105-0060";"UPS";"CDP";"N/I";"202828";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,22";22;"6105-0061";"UPS";"CDP";"N/I";"202350";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,23";23;"6105-0062";"UPS";"CDP";"N/I";"202337";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,24";24;"6105-0063";"UPS";"CDP";"N/I";"202388";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,25";25;"6105-0064";"UPS";"CDP";"N/I";"202527";"Bueno";2;1;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,26";26;"6105-0065";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AW8M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,27";27;"6105-0066";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DM3M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,28";28;"6105-0067";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AVWM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,29";29;"6105-0068";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DRLM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,30";30;"6105-0069";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DN4M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,31";31;"6105-0070";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AW5M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,32";32;"6105-0071";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DRAM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,33";33;"6105-0072";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-C1FM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,34";34;"6105-0073";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DMTM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,35";35;"6105-0074";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DMNM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,36";36;"6105-0075";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AWPM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,37";37;"6105-0076";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AY3M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,38";38;"6105-0077";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DN6M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,39";39;"6105-0078";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-AWJM";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,40";40;"6105-0079";"MONITOR LED";"DEL";"E1914HF";"REPARACION";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,003,41";41;"6105-0080";"MONITOR LED";"DEL";"E1914HF";"CN-0HDNH9-72872-48D-DN3M";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,02";2;"6105-0081";"CPU";"DELL";"OPTIPLEX 3020";"27107775002";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,03";3;"6105-0082";"CPU";"DELL";"OPTIPLEX 3020";"27108425594";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,04";4;"6105-0083";"CPU";"DELL";"OPTIPLEX 3020";"27109361306";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,05";5;"6105-0084";"CPU";"DELL";"OPTIPLEX 3020";"26578649306";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,06";6;"6105-0085";"CPU";"DELL";"OPTIPLEX 3020";"26658241850";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,07";7;"6105-0086";"CPU";"DELL";"OPTIPLEX 3020";"27054771194";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,08";8;"6105-0087";"CPU";"DELL";"OPTIPLEX 3020";"26598758042";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,09";9;"6105-0088";"CPU";"DELL";"OPTIPLEX 3020";"27105019706";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,10";10;"6105-0089";"CPU";"DELL";"OPTIPLEX 3020";"27108518906";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,11";11;"6105-0090";"CPU";"DELL";"OPTIPLEX 3020";"26593765850";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,12";12;"6105-0091";"CPU";"DELL";"OPTIPLEX 3020";"27107681690";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,13";13;"6105-0092";"CPU";"DELL";"OPTIPLEX 3020";"26933745530";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,14";14;"6105-0093";"CPU";"DELL";"OPTIPLEX 3020";"26942143610";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,15";15;"6105-0094";"CPU";"DELL";"OPTIPLEX 3020";"20991624482";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,16";16;"6105-0095";"CPU";"DELL";"OPTIPLEX 3020";"26641585658";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,17";17;"6105-0096";"CPU";"DELL";"OPTIPLEX 3020";"27107728346";"Bueno";2;2;0.00;"2024-07-30 10:54:28";"";1;2;0;0;0;"NO DADO DE BAJA"
"1,004,18";18;"6105-0097";"MONITOR";"ACER";"AC713";"ESCD4080-999PK11";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,19";19;"6105-0098";"PARLANTE";"LOGITECH";"Z313";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,20";20;"6105-0099";"MESA METALICA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,21";21;"6105-0100";"MESA METALICA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,22";22;"6105-0101";"MESA METALICA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,23";23;"6105-0102";"MESA METALICA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,24";24;"6105-0103";"MESA METALICA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,25";25;"6105-0104";"ESCRITORIO/2GABETAS";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,26";26;"6105-0105";"MUEBLE MADERA";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,27";27;"6105-0106";"MESA COMPUTO";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,28";28;"6105-0107";"CPU";"DELL";"OPTIPLEX DX270";"3T52351";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,29";29;"6105-0108";"ARMARIO PLASTICO";"INTEL";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,30";30;"6105-0109";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,31";31;"6105-0110";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,32";32;"6105-0111";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,33";33;"6105-0112";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,34";34;"6105-0113";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,35";35;"6105-0114";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,36";36;"6105-0115";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,37";37;"6105-0116";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,38";38;"6105-0117";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,39";39;"6105-0118";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,40";40;"6105-0119";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,004,41";41;"6105-0120";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,02";2;"6105-0121";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,03";3;"6105-0122";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,04";4;"6105-0123";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,05";5;"6105-0124";"MESA METALICA DIBUJO";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,06";6;"6105-0125";"GABINETE METALICO";"N/I";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,07";7;"6105-0126";"SILLA GIRATORIA BRAZO";"N/I";"N/I";"N/I";"Bueno";3;1;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,08";8;"6105-0127";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,09";9;"6105-0128";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,10";10;"6105-0129";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,11";11;"6105-0130";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,12";12;"6105-0131";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,13";13;"6105-0132";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,14";14;"6105-0133";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,15";15;"6105-0134";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,16";16;"6105-0135";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,17";17;"6105-0136";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,18";18;"6105-0137";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,19";19;"6105-0138";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
"1,005,20";20;"6105-0139";"BANCO MADERA";"N/I";"N/I";"N/I";"Bueno";3;2;0.00;"2024-07-30 10:54:28";"";1;3;0;0;0;"NO DADO DE BAJA"
